PlayerID,Age,Gender,Location,GameGenre,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel
38457,41.0,Female,Asia,Action,15.169785631104368,0.0,Easy,4,79,35,34,Medium
31061,41.0,Female,Asia,RPG,22.629164123340388,0.0,Medium,15,58,61,49,Medium
9981,16.0,Female,,RPG,21.641221700689808,0.0,Medium,14,172,3,2,High
11066,17.0,Male,Europe,Action,22.016076704452864,1.0,Hard,2,169,41,9,Medium
24802,41.0,Female,,Strategy,5.988994500654434,,Easy,0,178,48,23,Low
38091,46.0,Female,USA,Simulation,18.894414406055937,0.0,Easy,13,82,6,30,Medium
45361,46.0,Female,USA,Strategy,5.768348176757232,0.0,Easy,4,53,37,21,Low
44462,26.0,Female,Other,Action,13.732245105427294,0.0,Medium,3,66,79,10,Low
14646,25.0,Male,USA,Strategy,12.391648011033649,0.0,Easy,6,35,27,39,Low
36091,36.0,Male,Europe,Action,18.18428253034485,0.0,Easy,1,51,41,28,Low
11292,22.0,Male,Europe,RPG,0.9486213379766024,0.0,Medium,5,63,43,39,Medium
14050,41.0,Female,Europe,RPG,1.8751086604605172,0.0,Easy,3,34,47,42,Low
37142,45.0,Female,Asia,Sports,13.425131297451928,1.0,Easy,13,40,71,41,Medium
31332,32.0,Male,Asia,Simulation,3.0223580014812708,0.0,Easy,2,20,15,35,Low
34549,42.0,Male,USA,Strategy,0.9936930320309854,0.0,Hard,16,23,81,21,Medium
10259,48.0,Male,USA,Strategy,3.503562815885269,0.0,Easy,0,99,11,9,High
48356,35.0,Male,Asia,Sports,14.544753133306548,0.0,Hard,16,85,23,7,Medium
35695,28.0,Female,USA,Action,0.4694586723872129,,,8,109,67,48,Medium
28357,31.0,Male,Asia,Simulation,2.846170835575564,1.0,Medium,13,151,42,32,High
19457,44.0,Female,,RPG,21.50581721946906,0.0,Easy,15,107,42,44,High
37646,20.0,Female,Asia,Action,4.389596985075238,,Medium,6,92,50,5,Medium
24514,24.0,Female,USA,Action,23.15934033879782,0.0,Hard,1,174,80,2,Low
24545,,Female,Asia,Simulation,9.313377382883274,0.0,Medium,16,16,66,22,Low
41006,40.0,Male,Europe,RPG,11.578387673208212,0.0,Medium,10,80,16,25,Medium
19594,41.0,Female,USA,Sports,2.2730362943634628,0.0,Easy,3,143,81,44,Medium
31972,20.0,Female,Europe,Simulation,16.89581945764322,1.0,Easy,12,151,4,28,High
9753,19.0,Female,USA,Sports,17.234410652543993,0.0,Easy,3,120,38,11,Medium
9238,36.0,Male,USA,Sports,19.34566527732695,0.0,Easy,13,160,3,0,High
47443,29.0,Male,Europe,Sports,21.09084774284132,0.0,Hard,12,143,94,19,High
31993,18.0,Female,Asia,RPG,0.4133438818163544,0.0,Medium,1,159,14,48,Low
43708,40.0,Male,Asia,Sports,19.34555567379161,0.0,Easy,11,120,44,26,Medium
25586,22.0,Male,,RPG,0.3474852163754205,0.0,Hard,16,173,39,30,High
24111,45.0,Male,USA,Sports,2.6572707871634726,0.0,Easy,18,138,95,32,High
33869,44.0,Male,,RPG,7.529057801582596,0.0,Easy,0,159,10,35,Low
25442,,Female,Asia,Action,20.03826210128801,0.0,Medium,8,116,91,45,Medium
42244,17.0,Male,,Simulation,16.18149144210701,1.0,Easy,1,39,87,31,Low
44041,35.0,Female,Europe,Action,19.831937806207087,0.0,Hard,0,159,16,17,Low
36498,23.0,Female,Asia,Action,13.645368730467183,0.0,Medium,19,59,37,30,Low
11844,36.0,Male,Europe,Sports,9.647057716207184,1.0,Medium,15,69,53,37,Medium
11266,40.0,Male,,Action,12.714554850904992,,Easy,5,14,6,41,Low
25744,36.0,Female,Asia,Action,3.4695177784982425,0.0,Easy,4,88,39,39,Medium
18285,43.0,Male,USA,RPG,19.89727013081112,,Easy,4,18,83,12,Low
19030,25.0,Male,USA,RPG,4.628007189037767,0.0,Easy,5,128,67,41,Medium
40749,43.0,Female,Other,Action,3.6132999135711774,1.0,Medium,8,154,6,43,Medium
39724,,Female,,Strategy,9.770726482171945,0.0,Easy,0,133,37,6,Low
11541,42.0,Male,Europe,Simulation,12.063225673877117,1.0,,9,73,48,15,Medium
13154,37.0,Male,USA,RPG,22.814280767069487,0.0,Hard,5,29,66,7,Low
15041,19.0,Female,USA,Action,20.09875471307184,0.0,Hard,10,88,38,35,Medium
43198,33.0,Male,Europe,Strategy,21.44164182416398,0.0,Medium,6,177,19,38,Medium
49006,17.0,Male,USA,Action,17.61868283954177,0.0,Easy,5,71,52,18,Medium
20053,31.0,Male,Europe,RPG,22.50138311680121,0.0,Easy,18,38,97,9,Medium
34811,17.0,Male,USA,RPG,13.685449655795422,0.0,Easy,19,44,85,14,Medium
23421,18.0,Female,USA,Action,0.1917046938984068,0.0,Hard,0,20,89,2,Low
33490,24.0,Female,USA,Simulation,8.65736637497005,0.0,Easy,14,106,39,9,High
34156,30.0,Male,Europe,RPG,7.48196556209593,,Medium,11,88,59,33,Medium
48661,21.0,Male,USA,Strategy,2.218531437223948,0.0,Easy,18,27,31,37,Medium
36275,48.0,Female,,Sports,9.420714556239956,0.0,Medium,19,39,9,25,Medium
39783,,Male,USA,Action,16.538018692936657,0.0,Easy,2,152,32,35,Medium
20569,47.0,Female,USA,Action,12.503625309263253,0.0,Easy,13,72,89,21,Medium
20736,38.0,Male,USA,Action,5.854324968959638,0.0,Hard,14,122,96,40,High
31555,33.0,Female,Europe,Sports,11.552190247204082,1.0,Easy,19,136,62,36,Medium
26536,,Female,USA,Action,15.543416988312128,,,15,40,75,1,Medium
38318,18.0,Male,Asia,Strategy,6.716612101869274,0.0,Hard,11,14,26,16,Low
34884,29.0,Male,Europe,RPG,22.954172590740512,0.0,,15,66,44,8,Medium
28403,,Male,Europe,Strategy,4.324646619852807,1.0,Medium,11,17,69,8,Low
20077,35.0,Female,Europe,Sports,8.454780197221051,0.0,Easy,13,121,94,14,High
22972,20.0,Male,USA,RPG,22.18106236725781,0.0,Easy,0,13,71,8,Low
46216,22.0,Female,,Strategy,5.599411914975444,0.0,Hard,19,60,20,41,Medium
34453,19.0,Female,Other,Sports,0.517336904365366,0.0,Hard,7,14,72,49,Low
42740,39.0,Male,Europe,Simulation,5.714523750444846,0.0,Hard,0,18,69,44,Low
46707,30.0,Male,Europe,Simulation,4.493666873242134,0.0,Easy,1,79,97,15,Low
20532,35.0,Male,Europe,Action,16.07815373410954,1.0,Easy,7,18,30,24,Low
36236,24.0,Female,Other,RPG,6.01970321900031,0.0,Medium,7,32,81,22,Low
23813,48.0,Male,Europe,Action,4.374265510005308,0.0,Easy,10,36,14,2,Medium
12608,23.0,Male,Europe,Simulation,22.050997114765583,0.0,Medium,0,92,48,25,Low
29869,31.0,Male,USA,Simulation,11.764023777792564,0.0,Easy,15,130,63,20,High
36521,41.0,Male,Asia,Sports,9.623487046018496,0.0,Hard,17,151,17,7,High
46921,32.0,Male,USA,Simulation,11.733276050760333,0.0,Easy,10,74,3,25,Medium
16351,16.0,Male,Europe,Sports,4.145059755494873,0.0,Medium,0,20,57,26,Low
44032,38.0,Male,Europe,Simulation,5.904907345740875,0.0,Easy,16,130,29,28,High
29904,30.0,Female,Asia,Action,14.72189427850497,0.0,Easy,12,59,19,18,Medium
33319,30.0,Female,USA,Sports,16.316163709154342,0.0,Easy,18,168,45,41,Low
40298,30.0,Female,USA,Sports,5.510080038509898,0.0,Medium,16,117,93,22,High
27065,40.0,Male,Europe,Sports,21.934490855109708,0.0,Medium,9,165,74,31,High
26334,45.0,Male,USA,Strategy,16.483712488526365,1.0,,3,122,45,46,Medium
45426,46.0,Female,Asia,Sports,14.008444195552071,0.0,Hard,6,77,70,46,Medium
25964,15.0,Male,Europe,Action,13.401740549194596,,Medium,6,77,11,20,Medium
18022,39.0,Female,Asia,Sports,22.61281454700116,0.0,Hard,16,71,59,14,Medium
30297,42.0,Female,Other,Strategy,9.546398682810167,0.0,Easy,17,66,18,35,Medium
28542,17.0,Male,USA,Simulation,15.770901627681456,0.0,Easy,11,85,88,34,High
15362,33.0,Female,USA,Strategy,21.28268318602408,0.0,Easy,0,66,47,17,Low
14656,33.0,Male,Asia,RPG,23.60861899593869,0.0,Easy,5,18,42,23,Low
38512,33.0,Female,USA,Strategy,15.542264888968164,0.0,Easy,9,121,18,39,Medium
27023,20.0,Female,Asia,Strategy,6.503836595402302,0.0,Easy,7,77,36,0,Medium
30264,31.0,Male,,Strategy,8.79489434838384,0.0,Hard,1,98,32,31,Low
20732,48.0,Male,Other,Sports,18.735673569603165,0.0,Easy,7,11,94,24,Low
41367,34.0,Female,USA,Sports,9.675969871938314,1.0,Medium,17,96,88,29,High
17596,31.0,Male,Europe,Simulation,19.9911761577751,0.0,Hard,7,134,37,8,Medium
23802,41.0,Female,Europe,Sports,1.6234825973106002,0.0,Medium,6,63,26,29,Medium
31932,37.0,Male,Asia,Simulation,11.036406223628765,0.0,Easy,15,99,23,5,High
30952,36.0,Female,USA,Action,1.9672562461039016,1.0,Easy,6,154,84,18,Medium
29763,29.0,Male,USA,Simulation,0.7791704790988625,0.0,Easy,14,82,17,1,Medium
25438,15.0,Female,Europe,Action,3.59737398797765,0.0,Easy,4,77,10,14,Low
11903,30.0,Male,USA,RPG,17.31672457185071,0.0,Easy,17,97,38,1,High
16222,26.0,Female,Asia,Simulation,4.240571097991079,0.0,Medium,18,26,37,26,Medium
39355,33.0,Female,Other,Action,13.224791920557934,0.0,Easy,5,10,94,12,Low
17838,19.0,Female,USA,Simulation,8.33546433053877,0.0,Hard,15,77,41,36,Medium
13515,19.0,Male,USA,Action,17.00288334080885,0.0,,18,12,22,34,Low
21909,34.0,Male,Europe,Strategy,23.89642152087538,0.0,Hard,7,143,55,42,Medium
29434,43.0,Male,Asia,RPG,3.07571766262204,1.0,Easy,4,114,42,49,High
41810,32.0,Male,Other,Strategy,14.16997938934692,0.0,Easy,16,145,93,15,High
21778,48.0,Female,Europe,Strategy,0.553957590500179,0.0,Medium,12,27,67,13,Medium
12540,40.0,Female,Asia,RPG,10.837001126296762,0.0,Hard,9,143,14,14,Medium
10110,31.0,Male,Europe,RPG,15.254331930820287,1.0,Easy,6,16,99,40,Low
25234,29.0,Male,Asia,Simulation,17.529491321785525,0.0,Easy,4,124,24,11,Medium
18008,26.0,Female,USA,Action,23.147207498023896,0.0,Hard,18,131,68,40,High
36926,33.0,Female,Asia,Strategy,13.924593481318755,0.0,Easy,12,163,10,36,Medium
24872,25.0,Male,Europe,Sports,7.423736555316434,0.0,Medium,4,103,30,32,Medium
20965,46.0,Female,Asia,Action,18.780384868984665,0.0,Easy,2,100,32,30,Low
11783,33.0,Male,Europe,Simulation,12.641003560447468,0.0,Easy,7,106,29,39,Medium
38676,23.0,Male,USA,Sports,22.56700304224877,0.0,Easy,17,157,61,29,Medium
14748,22.0,Male,USA,Strategy,9.49762969262918,1.0,Easy,6,122,93,36,Medium
25632,45.0,Male,Europe,Action,18.461001688854576,0.0,Medium,2,22,31,20,Low
14831,32.0,Male,USA,RPG,0.865815248991586,0.0,Medium,17,151,77,17,High
16894,37.0,Male,,Sports,15.45382529624909,,Easy,6,90,12,6,Medium
38948,47.0,Female,,Strategy,17.098771277287906,0.0,Hard,13,76,58,14,Medium
38449,21.0,Female,USA,Sports,8.735911039134447,0.0,Medium,4,47,12,40,Low
47045,43.0,Female,Asia,Simulation,9.78004748719408,1.0,Hard,9,155,34,0,Medium
22401,32.0,Male,USA,Action,6.867592226110841,0.0,,4,56,13,32,Low
22182,43.0,Female,USA,Action,20.63061423227338,0.0,Medium,12,143,43,43,High
45081,21.0,Male,Asia,Sports,12.576963762745066,0.0,Easy,14,148,95,10,High
11360,35.0,Male,Europe,Sports,16.58393878709278,0.0,Medium,8,25,3,45,Low
41259,15.0,Male,USA,Sports,13.899270542670266,1.0,Easy,8,63,3,1,Medium
18899,34.0,Male,USA,RPG,23.420832473394192,0.0,Easy,5,27,6,40,Low
28106,22.0,Male,Other,Sports,4.353068546797509,1.0,Easy,19,128,59,43,High
32135,49.0,Male,Asia,Sports,21.350156126237792,0.0,Easy,7,55,66,23,Low
29425,32.0,Male,Europe,Simulation,23.809844049821468,1.0,Easy,11,131,46,11,High
31840,49.0,Male,,Strategy,2.4763461333811003,,Hard,19,130,69,24,High
32384,28.0,Male,Europe,Sports,4.0504458759619935,0.0,Medium,4,120,69,3,Medium
13028,15.0,Male,Other,Simulation,22.01379942292926,0.0,,3,171,87,48,Medium
13736,,Female,Europe,Action,2.3273158880785623,0.0,Easy,3,90,88,44,Medium
10729,21.0,Female,USA,Sports,12.827517957625696,1.0,Hard,12,171,26,43,High
16241,,Female,Europe,Sports,5.922724199803761,1.0,Easy,19,156,10,40,High
25171,36.0,Male,Asia,Strategy,8.126150597634805,1.0,Easy,5,17,65,49,Low
12819,43.0,Male,Europe,RPG,13.701802172936551,0.0,,17,72,64,12,Medium
23884,32.0,Male,Europe,Action,23.41605904954315,0.0,Easy,15,59,46,35,Medium
25901,21.0,Male,Europe,RPG,4.458767285908342,1.0,Easy,11,68,55,0,Medium
46629,17.0,Female,USA,Strategy,6.460881190497477,0.0,Easy,7,137,83,3,Medium
36706,26.0,Male,USA,Strategy,14.913681881248564,0.0,,11,108,11,46,Medium
41291,15.0,Male,Asia,Sports,2.93763273431558,0.0,Easy,5,60,34,38,Medium
45999,43.0,Female,Asia,RPG,5.524414560349752,0.0,Hard,5,67,94,6,Medium
23920,35.0,Male,USA,RPG,16.975030937430486,0.0,Medium,10,172,95,7,High
35123,,Male,USA,Sports,19.20818823446705,0.0,Hard,8,20,57,44,Low
36866,,Male,Asia,Simulation,8.906928811726512,0.0,Medium,10,108,8,12,Medium
14637,26.0,Male,Other,Sports,8.794952477286962,,Hard,6,129,66,35,Medium
15773,49.0,Female,USA,Sports,7.567672780445977,0.0,Easy,6,171,74,6,Medium
15925,43.0,Male,Europe,Sports,21.845602462555014,1.0,Easy,15,140,79,6,High
26915,46.0,Female,USA,Sports,21.0286017894212,,Easy,6,59,3,10,Medium
27719,48.0,Female,Europe,RPG,15.385572878500994,0.0,Medium,13,76,27,18,Medium
32449,43.0,Male,Europe,Sports,15.749696162239498,0.0,Easy,4,65,63,3,Low
35286,17.0,Female,Asia,Sports,20.60995258322,0.0,Hard,1,147,32,42,Low
24837,31.0,Male,Europe,Action,2.9678525563703646,1.0,Medium,19,63,93,7,Medium
32542,23.0,Female,USA,RPG,18.832593590286145,0.0,Hard,9,61,43,43,Medium
43731,38.0,Male,Europe,Sports,10.442913063501496,,Easy,19,141,51,11,High
43902,42.0,Male,Asia,RPG,22.358427575269754,0.0,Easy,0,174,7,38,Low
29911,36.0,Male,USA,Action,11.43065076946356,,,4,130,65,35,Medium
24503,25.0,Male,Europe,Action,0.5050882233079035,0.0,Medium,9,151,26,45,Medium
14451,17.0,Female,Europe,Sports,17.365833965679414,0.0,Medium,16,58,33,14,Medium
39719,33.0,Female,Asia,Sports,21.653474856090533,1.0,Easy,19,76,21,29,High
15646,28.0,Female,USA,Sports,21.90592283693317,1.0,,17,48,33,16,Medium
16531,17.0,Male,USA,Simulation,12.547747835807204,0.0,Hard,1,48,18,12,Low
46201,,Male,Europe,Strategy,17.560947205242588,0.0,Easy,18,22,72,46,Medium
9763,23.0,Female,Asia,Action,15.60117974974754,,Medium,3,172,72,47,Medium
28928,25.0,Male,Other,Simulation,19.12950854865216,1.0,Medium,3,16,89,23,Low
38488,19.0,Male,Asia,Action,5.039594055266035,0.0,Easy,11,148,53,46,High
10023,45.0,Male,Asia,Sports,14.68582570176302,0.0,Hard,7,75,87,38,Medium
30252,,Male,Europe,Simulation,18.98876954252881,,Medium,17,82,44,20,High
19739,21.0,Female,Asia,Sports,10.896950893501309,0.0,Hard,16,85,28,19,Medium
21282,34.0,Male,Asia,RPG,0.57254926026242,0.0,Hard,1,79,73,16,Low
13339,19.0,Female,Other,Strategy,8.773212693093825,1.0,Easy,1,176,66,22,Low
27867,44.0,Female,Asia,Strategy,7.298261768859445,0.0,Hard,7,25,61,47,Medium
18752,37.0,Male,USA,Action,21.445606521064203,0.0,Easy,14,175,18,8,High
28621,37.0,Male,Asia,RPG,19.66124902949024,0.0,Easy,16,165,49,41,High
34068,34.0,Female,Other,Action,5.658161678582895,0.0,,5,70,13,0,Low
14520,24.0,Male,USA,Sports,22.417711243849183,0.0,Easy,2,119,54,30,Low
30617,37.0,Male,Other,Strategy,14.261106262593303,0.0,Medium,6,99,57,28,Medium
16001,22.0,Female,Asia,Sports,21.065514501882586,0.0,Easy,15,81,30,35,Medium
21213,21.0,Female,Asia,Simulation,13.088779737397516,,Medium,5,170,45,24,Medium
43252,30.0,Male,USA,Simulation,8.96893144441027,0.0,Hard,12,40,65,26,Medium
19439,42.0,Female,Europe,Sports,8.80261554712996,0.0,Easy,13,24,18,22,Low
43371,36.0,Female,USA,Strategy,4.312844381812574,0.0,Easy,1,165,78,3,Low
32890,15.0,Male,Asia,Action,8.34439648202814,1.0,Easy,19,42,97,47,Medium
22221,47.0,Male,Europe,RPG,16.09829695700342,0.0,Easy,19,157,27,6,High
16022,25.0,Female,Other,Simulation,3.1592048146126297,1.0,Easy,11,111,85,40,Medium
43591,,Male,Asia,RPG,20.12320127597517,0.0,Hard,15,152,71,49,High
27618,24.0,Female,Other,RPG,15.214229721195828,0.0,Hard,10,63,58,37,Medium
34689,33.0,Male,Europe,Strategy,5.9531554719635285,0.0,Hard,9,104,8,8,Medium
14001,33.0,Female,Asia,Action,2.91494155624262,0.0,Easy,19,124,68,37,High
15444,44.0,Female,USA,Simulation,8.641687046393596,1.0,Hard,12,87,39,7,Medium
48365,36.0,Male,Other,Strategy,22.99644148898333,0.0,Hard,7,176,1,14,Medium
24651,24.0,Female,USA,Action,11.32830006456829,0.0,Hard,18,52,85,22,Medium
17092,33.0,Female,Asia,Sports,11.13763100974734,0.0,Easy,1,127,54,39,Low
44031,46.0,Male,USA,Simulation,15.30189716229816,1.0,Easy,9,89,77,31,Medium
14841,46.0,Male,Other,Sports,12.945501608188902,0.0,Hard,11,167,77,13,High
37236,48.0,Male,Other,RPG,15.689670310434746,0.0,Medium,1,123,33,30,Low
43704,21.0,Male,Europe,Sports,7.104489302723918,0.0,Medium,3,16,44,17,Low
14259,41.0,Male,,Simulation,0.2338767870111491,0.0,Easy,5,13,1,47,Low
43315,40.0,Female,USA,Simulation,23.22178317890953,0.0,Medium,3,179,16,40,Medium
13880,42.0,Male,Asia,Sports,5.333472279628536,0.0,Medium,0,104,35,0,Low
42877,27.0,Male,USA,Strategy,21.06342640806193,0.0,Easy,16,66,6,45,Medium
39615,41.0,Male,USA,RPG,1.8117825538851315,0.0,Easy,3,107,37,22,Medium
37830,29.0,Male,Asia,Strategy,17.692720573421756,0.0,Easy,9,167,82,44,High
34784,29.0,Female,,Sports,22.760520301977905,,Hard,4,64,19,14,Low
27769,22.0,Female,USA,Action,8.709187531195912,0.0,Easy,17,95,91,44,High
40009,39.0,Female,Europe,Action,15.720191448270054,1.0,Easy,12,45,23,44,Medium
45232,30.0,Female,,Strategy,4.188822623592122,1.0,Easy,15,68,81,7,Medium
9592,37.0,Male,Asia,Simulation,5.6904644018889305,0.0,Medium,6,32,22,49,Low
47247,41.0,Male,Asia,Strategy,4.388696338622275,1.0,Medium,15,92,85,39,High
9108,46.0,Male,Asia,Strategy,19.40450332244644,1.0,Medium,9,127,75,32,Medium
46046,38.0,Male,Europe,RPG,6.528235812979501,0.0,Medium,14,147,73,36,High
41232,38.0,Female,USA,Sports,22.24028654322452,0.0,Easy,17,43,86,8,Medium
27818,30.0,Male,USA,Strategy,21.66454810464083,0.0,Medium,5,21,26,18,Low
24172,35.0,Male,Asia,Action,16.120392294352833,1.0,Hard,14,55,65,44,Medium
32925,32.0,Female,USA,RPG,11.019821879076648,0.0,Easy,11,35,49,7,Medium
27545,36.0,Male,USA,Simulation,6.34039890446086,0.0,Medium,7,170,98,12,High
12254,30.0,Male,USA,Simulation,2.0649859192532745,1.0,Easy,18,100,34,28,High
23928,40.0,Female,USA,Simulation,7.00172907389435,0.0,Easy,1,74,13,23,Low
11147,18.0,Female,USA,Sports,21.337596974186987,0.0,Easy,19,136,1,49,High
29615,28.0,Male,Europe,Strategy,7.090467767697288,,Medium,1,115,10,37,Low
11585,26.0,Male,Asia,RPG,5.5535918782239095,0.0,Hard,3,153,1,39,Medium
41580,41.0,Female,USA,Strategy,16.99090168285916,0.0,Medium,10,49,57,10,Medium
30509,30.0,Female,USA,Strategy,12.488295723585182,0.0,Medium,2,111,96,48,Medium
34342,34.0,Male,Other,Action,8.649510163026143,0.0,Easy,5,37,23,34,Low
20087,42.0,Male,Europe,Sports,17.752298706322307,1.0,Easy,19,141,30,44,High
39171,31.0,Male,USA,RPG,19.708752284010128,,Easy,17,18,14,34,Low
19750,39.0,Female,Europe,Strategy,23.362467506759376,0.0,,2,89,1,45,Low
9312,19.0,Female,USA,Sports,18.13175286156692,0.0,Easy,5,64,25,7,Low
22458,40.0,Female,Europe,Strategy,17.80715202897585,0.0,Medium,17,163,86,39,High
47415,33.0,Male,USA,RPG,2.86294951476876,0.0,Easy,12,17,71,23,Low
21269,44.0,Male,Europe,Simulation,20.23707024268328,1.0,Easy,10,31,60,46,Medium
9483,,Male,USA,Sports,4.47221124532009,0.0,Easy,7,57,1,8,Medium
14795,20.0,Male,Other,RPG,14.954895781545144,0.0,Easy,3,143,64,34,Medium
19915,29.0,Male,Other,Simulation,20.415677535879823,1.0,Hard,0,155,66,45,Low
22927,32.0,Male,Other,RPG,13.632861893322463,0.0,Easy,16,120,77,43,High
14789,17.0,Male,USA,Action,19.756568993195927,,Medium,16,114,76,34,High
18554,49.0,Male,,Sports,20.61817427020343,,Medium,9,35,9,14,Low
32534,31.0,Female,Europe,Action,9.75081087064962,0.0,Easy,7,158,25,18,Medium
26659,44.0,Female,USA,RPG,7.97629482643055,0.0,Easy,6,20,67,41,Medium
24656,36.0,Female,Other,Simulation,7.153619367417833,0.0,Easy,9,90,61,49,Medium
21216,34.0,Male,Europe,RPG,20.654781027783383,0.0,,2,98,22,18,Medium
34388,47.0,Male,,Sports,3.668024758318879,0.0,,8,70,36,36,Medium
27378,31.0,Female,Other,Strategy,22.62977190142016,0.0,Easy,7,28,18,36,Low
18618,31.0,Male,USA,RPG,9.294853676326756,,Medium,15,177,69,46,High
32515,18.0,Male,Asia,Strategy,21.50766247272008,0.0,Medium,8,72,77,24,Medium
18149,24.0,Male,USA,Simulation,22.62343600922192,0.0,Easy,18,122,79,24,High
46134,39.0,Male,USA,Action,19.852708529988792,0.0,Easy,19,95,35,21,High
36303,42.0,Male,USA,Action,0.7605073286397825,0.0,Medium,4,41,90,33,Low
42092,,Female,USA,Sports,2.5656240684828013,0.0,Easy,10,171,16,36,High
25529,34.0,Male,Europe,Sports,20.30521220047109,0.0,Hard,15,140,8,15,High
21671,49.0,Male,USA,Action,19.279889016805573,0.0,Easy,17,15,56,4,Low
31074,19.0,Female,USA,Sports,5.0429087994745805,1.0,Medium,10,138,59,43,High
20779,34.0,Female,Europe,Sports,22.44842110611117,0.0,Easy,7,54,57,38,Medium
25554,27.0,Female,Europe,Action,10.386277677486104,0.0,Easy,2,83,95,30,Low
39024,16.0,Male,USA,Sports,11.557271360099756,0.0,Easy,2,47,81,26,Low
44469,39.0,Female,,Action,8.994337778777213,0.0,Easy,19,92,37,42,High
9283,23.0,Female,,Action,3.5415643286803995,1.0,Easy,14,12,75,43,Medium
30432,28.0,Male,USA,Sports,9.446489349134245,0.0,,17,132,15,36,High
17801,48.0,Female,Europe,Simulation,10.190744539338985,0.0,Easy,15,64,58,3,Medium
17568,41.0,Male,Asia,Action,11.276838378108057,1.0,Easy,0,109,21,13,Low
47186,34.0,Male,USA,Sports,6.10013618161268,0.0,Hard,8,125,65,48,Medium
13159,40.0,Male,USA,Simulation,8.711651946941728,0.0,Easy,13,140,13,6,High
31568,40.0,Male,Europe,RPG,14.365092830083658,1.0,Easy,10,64,10,49,Medium
48692,33.0,Male,USA,Strategy,21.02390507650182,0.0,Easy,1,98,20,17,Medium
48707,17.0,Female,USA,Action,1.1289935665606876,1.0,Easy,11,90,77,22,Medium
39410,28.0,Male,Asia,Action,9.853450577221448,0.0,Medium,16,128,9,8,High
31342,36.0,Female,,RPG,12.760482719942017,0.0,Easy,2,141,78,43,Medium
17274,31.0,Female,Asia,Action,3.792466519944324,0.0,Hard,2,24,99,17,Low
11214,34.0,Female,,RPG,4.404636093257048,0.0,Easy,10,166,10,35,High
23653,37.0,Male,,Sports,12.664645941345464,0.0,Easy,13,112,59,20,High
16396,29.0,Female,Other,RPG,1.705725616806502,1.0,Hard,14,115,21,48,High
30409,18.0,Male,Europe,Sports,19.67552827105443,0.0,Hard,17,77,93,20,High
24232,39.0,Male,Europe,Sports,16.390522828774543,0.0,Hard,15,156,72,47,High
25588,48.0,Male,Asia,Strategy,7.399454132805048,0.0,Easy,17,37,91,1,Medium
13833,42.0,Female,USA,Sports,11.681606718142673,0.0,Hard,5,19,48,19,Low
24189,,Female,Europe,Strategy,16.88138998053817,0.0,Easy,3,41,69,21,Low
12358,47.0,Male,USA,RPG,6.683647939097352,0.0,,6,169,53,27,Medium
44871,15.0,Female,Other,Sports,2.232927152358537,1.0,Hard,17,127,60,42,High
24890,35.0,Female,USA,Strategy,4.56055888707877,0.0,Hard,17,132,94,19,High
31491,35.0,Male,Europe,RPG,0.3846229052019714,0.0,,18,171,29,34,High
14625,37.0,Female,Europe,Sports,12.243975601744747,,Medium,2,171,51,22,Medium
38182,28.0,Male,USA,Strategy,7.5023139914051,0.0,Easy,8,157,12,39,Medium
36907,18.0,Female,Europe,RPG,12.53990446640712,0.0,Easy,18,75,74,7,Medium
32709,36.0,Female,Other,RPG,8.3564304247195,0.0,Easy,14,16,21,43,Low
17393,,Male,USA,Sports,20.418981092271576,0.0,Medium,1,124,4,0,High
18540,49.0,Female,USA,RPG,2.046240987504561,0.0,Easy,13,71,22,9,Medium
48378,28.0,Male,Other,Simulation,17.959439698651206,0.0,Medium,7,171,86,43,Medium
11419,38.0,Male,Europe,Simulation,1.0428551336645668,0.0,Easy,2,18,62,49,Low
35758,39.0,Female,Asia,RPG,15.584341546100235,0.0,Easy,16,14,43,27,Low
19386,31.0,Male,USA,Action,20.810953370841176,0.0,Easy,14,29,9,16,Medium
27118,21.0,Male,Asia,Sports,16.04269252094825,0.0,Easy,17,45,30,46,Medium
37500,16.0,Male,Asia,Strategy,7.498493259082529,0.0,Hard,2,136,12,15,Low
14676,42.0,Male,Asia,Simulation,18.68741056104737,0.0,Hard,19,149,92,36,High
36217,31.0,Male,Asia,Simulation,3.0327481540951204,0.0,Easy,6,32,7,5,Low
20878,39.0,Male,USA,Simulation,16.409466785638536,1.0,Easy,13,152,67,6,High
36015,,Female,Other,Action,0.2472481955183196,0.0,Hard,13,73,91,31,Medium
44195,36.0,Male,USA,Strategy,15.12635183345838,0.0,Easy,9,90,90,34,Medium
35458,30.0,Female,Asia,Sports,0.759345955011729,0.0,Hard,10,71,42,23,Medium
30375,44.0,Female,USA,Simulation,1.2817736488924174,0.0,Easy,15,115,3,44,High
45980,37.0,Male,USA,Sports,16.779532035279892,0.0,,7,170,46,19,Medium
38675,27.0,Male,USA,Action,0.4574598077795517,0.0,Hard,12,35,3,27,Medium
13239,33.0,Male,Europe,Simulation,6.213440773768984,0.0,Hard,19,21,45,15,Medium
14600,23.0,Female,USA,Action,7.7594890011963535,0.0,Hard,5,166,48,17,Medium
45009,23.0,Female,Europe,Action,15.38643200493756,0.0,Easy,3,70,26,30,Low
33488,23.0,Male,Asia,Simulation,8.636040188573288,1.0,,8,159,95,44,High
